,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
244,MELLUNKYLÄ,60.23596475,25.0892178510239,K-Supermarket,60.23626474488027,25.083945393385005,Supermarket
245,MELLUNKYLÄ,60.23596475,25.0892178510239,Wing Wah,60.237353805132706,25.083433633022246,Chinese Restaurant
246,MELLUNKYLÄ,60.23596475,25.0892178510239,Burger King,60.23646230000001,25.0824116,Fast Food Restaurant
247,MELLUNKYLÄ,60.23596475,25.0892178510239,HSL 4406 Kontulankuja,60.23753,25.09072,Bus Stop
248,MELLUNKYLÄ,60.23596475,25.0892178510239,Lidl,60.23709173295986,25.08403681218624,Supermarket
249,MELLUNKYLÄ,60.23596475,25.0892178510239,Saiturinpörssi,60.23658004466955,25.083591547246904,Discount Store
250,MELLUNKYLÄ,60.23596475,25.0892178510239,Shisha Grill,60.237595344750616,25.08337063963027,Middle Eastern Restaurant
251,MELLUNKYLÄ,60.23596475,25.0892178510239,Kontulankaaren apteekki,60.23646230000001,25.0824116,Pharmacy
252,MELLUNKYLÄ,60.23596475,25.0892178510239,HSL 4414 Kontula (M),60.236024,25.0822,Bus Stop
253,VANHAKAUPUNKI,60.2141157,24.9791849,Annalan puisto,60.21274436748254,24.976642487566657,Park
254,VANHAKAUPUNKI,60.2141157,24.9791849,Arabian rantapuisto,60.21026662341423,24.981686446654166,Park
255,VANHAKAUPUNKI,60.2141157,24.9791849,Viikin-Vanhankaupunginlahden luonnonsuojelualue,60.213697937762475,24.985823519606623,Nature Preserve
256,VANHAKAUPUNKI,60.2141157,24.9791849,Kipsari,60.21028384975977,24.97774767222007,College Cafeteria
257,VANHAKAUPUNKI,60.2141157,24.9791849,GB Gym,60.21172831043882,24.978864734144874,Gym
258,VANHAKAUPUNKI,60.2141157,24.9791849,Ravintola Koskenranta,60.216239767546604,24.98489700257778,Restaurant
259,VANHAKAUPUNKI,60.2141157,24.9791849,Vanhankaupunginkosken mylly,60.21619852202414,24.98062037784698,History Museum
260,VANHAKAUPUNKI,60.2141157,24.9791849,Helsingin Sarjakuvakeskus,60.21006453567014,24.97656066218362,Comic Shop
261,VANHAKAUPUNKI,60.2141157,24.9791849,Tekniikan Museo / The Museum of Technology,60.21587401681378,24.98332897999286,Science Museum
262,VANHAKAUPUNKI,60.2141157,24.9791849,Vanhankaupunginkoski / Gammelstadsforsen,60.21531545177827,24.983468055725098,River
263,VANHAKAUPUNKI,60.2141157,24.9791849,Vanhankaupunginkosken suvanto,60.21457743943813,24.984951570768406,River
264,VANHAKAUPUNKI,60.2141157,24.9791849,HSL 3069 Vanhakaupunki,60.217060962403224,24.98089546848862,Bus Stop
265,VANHAKAUPUNKI,60.2141157,24.9791849,Kustaa Aadolfin puisto,60.217342669661925,24.978817039831757,Park
266,VANHAKAUPUNKI,60.2141157,24.9791849,Pornaistenniemen koira-aitaus,60.21413208558586,24.98646580600945,Dog Run
267,VANHAKAUPUNKI,60.2141157,24.9791849,Toukolan kalliot,60.211761,24.973512,Park
268,VANHAKAUPUNKI,60.2141157,24.9791849,Sirocco,60.2101948806665,24.98108029926103,Monument / Landmark
269,TUOMARINKYLÄ,60.2572811,24.968016100000003,Tuomarinkylän kartano,60.25555318624118,24.970568264459754,Farm
270,TUOMARINKYLÄ,60.2572811,24.968016100000003,Tuomarinkartanon Kilpatalli,60.25671406956341,24.964929853897125,Stables
271,TUOMARINKYLÄ,60.2572811,24.968016100000003,Tuomarinkylän Ratsastuskoulu,60.25618522338,24.969701926602255,Stables
272,TUOMARINKYLÄ,60.2572811,24.968016100000003,Sisustusliike Country White,60.255740975003995,24.970420852720718,Furniture / Home Store
273,TUOMARINKYLÄ,60.2572811,24.968016100000003,Ravintola Dumari,60.25529401130044,24.96896266937256,Brewery
274,KULOSAARI,60.185387899999995,25.009684699999998,Chengdu Ravintola,60.18631077041685,25.007735486660074,Chinese Restaurant
275,KULOSAARI,60.185387899999995,25.009684699999998,Alepa,60.18643166712562,25.00776170952283,Grocery Store
276,KULOSAARI,60.185387899999995,25.009684699999998,Tolppa 54,60.18578471567773,25.006143110004462,Taxi Stand
277,KULOSAARI,60.185387899999995,25.009684699999998,Kulosaaren kukka,60.18633486969341,25.00809508204531,Flower Shop
278,KULOSAARI,60.185387899999995,25.009684699999998,HSL 4018 Lars Sonckin tie,60.18353658343657,25.011923420265468,Bus Stop
279,KULOSAARI,60.185387899999995,25.009684699999998,Ukko-Pekan Porras,60.18785549900454,25.008112082367123,Park
280,KULOSAARI,60.185387899999995,25.009684699999998,Eugen Schaumanin puisto (Kluuvin puisto),60.182639415588284,25.01041465106853,Park
281,KULOSAARI,60.185387899999995,25.009684699999998,Idealfit,60.18732445300415,25.00352574850546,Gym
282,KULOSAARI,60.185387899999995,25.009684699999998,Kulosaaren Tenniskenttä,60.18206140637009,25.013278126716614,Tennis Court
283,KULOSAARI,60.185387899999995,25.009684699999998,Vähäniityn Venesatama,60.183701624917546,25.016893385507085,Harbor / Marina
284,KULOSAARI,60.185387899999995,25.009684699999998,Kulosaaren Ulkokenttät,60.18186695529841,25.013428075644345,Tennis Court
285,KULOSAARI,60.185387899999995,25.009684699999998,Kulosaaren koira-aitaus,60.18869516194815,25.014397948522834,Dog Run
286,KUMPULA,60.2040009,24.9581075,Kumpulanlaakso,60.20347124594085,24.95767593383789,Park
287,KUMPULA,60.2040009,24.9581075,Kumpulan kasvitieteellinen puutarha,60.20219945395421,24.957598740412422,Botanical Garden
288,KUMPULA,60.2040009,24.9581075,Vallilan siirtolapuutarha,60.200107078980345,24.958223018784754,Garden
289,KUMPULA,60.2040009,24.9581075,Lidl,60.2029284262644,24.9665288689897,Supermarket
290,SALMENKALLIO,60.244023999999996,25.1574065,HSL 5004 Vikkulla,60.24549036127724,25.154250684837642,Bus Stop
291,SALMENKALLIO,60.244023999999996,25.1574065,HSL 5006 Vikkulla 2,60.24737,25.15646,Bus Stop
292,KAARELA,60.25193055,24.873077829851198,Baletti,60.25270140578596,24.870089937352624,Dance Studio
293,KAARELA,60.25193055,24.873077829851198,Malminkartanon omenatarha,60.25005,24.870032,Garden
294,KAARELA,60.25193055,24.873077829851198,Kaarelan Ratsutalli,60.248001427770895,24.87200344215264,Stables
295,KAARELA,60.25193055,24.873077829851198,Colmeco,60.256236086757,24.872903704003587,Music Venue
296,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Lilla Roberts,60.1643255552438,24.947082418717436,Hotel
297,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Rikhardinkadun kirjasto,60.166118549855184,24.946259912352133,Library
298,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Liberty or Death,60.16469982956184,24.944248795509335,Cocktail Bar
299,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Ravintola Vinkkeli,60.16410682820099,24.946349205325873,Scandinavian Restaurant
300,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Zucchini,60.16616033742283,24.949550935785922,Vegetarian / Vegan Restaurant
301,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Hotel Fabian,60.164118883621605,24.95012370497009,Hotel
302,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Latva,60.165716,24.948825,Restaurant
303,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,G Livelab,60.16406881783863,24.944464760717842,Music Venue
304,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Chihuahua Julep,60.165137,24.943945,Cocktail Bar
305,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Skiffer,60.165279870975745,24.944189346861094,Pizza Place
306,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Fafa's,60.164033,24.943973,Falafel Restaurant
307,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Ravintola Pastis,60.16434151433864,24.947584794812435,French Restaurant
308,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Fressi Kuntosali Esplanadi,60.16670651515451,24.94485397464845,Gym / Fitness Center
309,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Hotel F6,60.166309599169736,24.949521778756917,Hotel
310,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Esplanadin puisto,60.16749804050378,24.947034560049197,Park
311,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Ragu,60.1658746,24.9451207,Restaurant
312,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Capperi,60.166054,24.947092,Pizza Place
313,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Runar,60.16632954758476,24.949430865771262,Lounge
314,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Café Trocadero,60.16510279120757,24.94249786637479,Mediterranean Restaurant
315,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Juuri,60.163972,24.946269,Scandinavian Restaurant
316,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Savoy-teatteri,60.16652526785939,24.947397708892822,Music Venue
317,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Pompier ESPA,60.167407139649455,24.949178301090768,French Restaurant
318,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Helsingin Tanssiopisto,60.16497448577899,24.948329776525497,Dance Studio
319,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Hills Dumplings,60.164226836530396,24.945319227754204,Dumpling Restaurant
320,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Paisano,60.166469,24.945982,Filipino Restaurant
321,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Alko,60.164355298329625,24.94993400071478,Liquor Store
322,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Hotel Haven,60.16653575613903,24.95146462189359,Hotel
323,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Krog Roba,60.16435535965297,24.94767030861304,Scandinavian Restaurant
324,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Black Door,60.164082,24.943506,Pub
325,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Vibami - Vietnamese Sandwich,60.164126196582686,24.942874660369124,Vietnamese Restaurant
326,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Päivälehden museo,60.16583750322769,24.945458540800573,Museum
327,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Boulevard Social,60.16612808701048,24.94203443663226,Mediterranean Restaurant
328,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Bier-Bier,60.165609,24.944035,Beer Bar
329,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Penny,60.164708023820616,24.94130754667389,American Restaurant
330,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Soppakeittiö,60.16608359581685,24.952770173549652,Soup Place
331,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Café Bar 9,60.16491109093367,24.941953489440227,Bar
332,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Gaijin,60.16594936404362,24.94175921532665,Asian Restaurant
333,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Story,60.16614897966581,24.952788949012756,Scandinavian Restaurant
334,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Klaus K Hotel,60.16619364854354,24.942263440664487,Hotel
335,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Yes Yes Yes,60.164187,24.943998,Vegetarian / Vegan Restaurant
336,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Himalaya,60.1636488,24.9452509,Himalayan Restaurant
337,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Eiring,60.162298248896455,24.94611855692978,Kitchen Supply Store
338,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Iittala,60.16832,24.94985,Furniture / Home Store
339,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Bar Llamas,60.16346946964292,24.94237929582596,Bar
340,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Vanha Kauppahalli,60.16617515652853,24.95277320259322,Farmers Market
341,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Marimekko Marikulma Flagship Store,60.16795,24.945826,Boutique
342,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Helsinki Day Spa,60.16606,24.943,Spa
343,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Natura,60.16355287221291,24.942230091766316,Restaurant
344,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Akateeminen Kirjakauppa,60.16779496913182,24.94354302577986,Bookstore
345,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Grotesk Bar,60.16579177319918,24.94399976170246,Cocktail Bar
346,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Bar Haven,60.16654471941996,24.9513536704468,Hotel Bar
347,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Kappeli,60.16731619999999,24.9503221,Café
348,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Robert's Coffee Jugend,60.16793847395258,24.950775054862813,Coffee Shop
349,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Alko,60.16706431995851,24.945258634402233,Wine Shop
350,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Teatteri Wine & Deli,60.16769105651729,24.94396700778245,Salad Place
351,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Helsinki Contemporary,60.16545655106567,24.94111271476132,Art Gallery
352,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Jungle Juice Bar,60.16835156443677,24.94676361792992,Juice Bar
353,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Fazer Café,60.168481313782486,24.947505663447085,Café
354,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Haru+,60.163629,24.941184,Sushi Restaurant
355,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Grotesk,60.16571540178986,24.944354703935645,Steakhouse
356,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Hotel Kämp,60.16812016130064,24.94711484328597,Hotel
357,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Tortilla House,60.16382730898644,24.942945950979887,Taco Place
358,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Food Market Herkku,60.168127831236085,24.942618206460768,Grocery Store
359,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Havis Amanda,60.167564459640964,24.95162477131167,Fountain
360,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,La Torrefazione,60.168787,24.943713,Coffee Shop
361,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Café Strindberg,60.16769007613406,24.946242569365854,Café
362,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Demo,60.16473519172011,24.941330552101135,Scandinavian Restaurant
363,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Kämp Bar,60.16781559066301,24.947221502381037,Hotel Bar
364,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Werner,60.16541239859555,24.940221153560316,BBQ Joint
365,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Ravintola Aino,60.16781488930171,24.950155542868345,Scandinavian Restaurant
366,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Hotel St. George,60.166943704167004,24.940575366527483,Hotel
367,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,COS,60.1677145795097,24.94633781870599,Clothing Store
368,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Vanha kirkkopuisto (Ruttopuisto),60.165951,24.939823,Park
369,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Daddy Greens Pizzabar,60.16283,24.940549,Pizza Place
370,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,TommyKnocker Craft Beer Bar,60.16331485394182,24.941649656002017,Beer Bar
371,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Salutorget,60.16787996630912,24.951939483078593,Scandinavian Restaurant
372,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Brasserie Kämp,60.167845,24.947371,Bistro
373,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Ravintola Savoy,60.16735333683764,24.947310758673147,Scandinavian Restaurant
374,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Tähtitorninmäki,60.161977496360954,24.952762126922607,Park
375,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Mumin Kaffe,60.16809809183348,24.949598588960804,Café
376,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Finnkino Maxim,60.16841881416742,24.947356503394865,Movie Theater
377,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Via Tribunali,60.16852756833915,24.95204973592984,Pizza Place
378,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Kauppatori,60.167573804383125,24.953143711769716,Plaza
379,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Galerie Forsblom,60.167088701942106,24.939952954917285,Art Gallery
380,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Kino Engel,60.16867914639442,24.952088067844414,Indie Movie Theater
381,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Louis Vuitton,60.16789981428346,24.945490643058292,Boutique
382,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Sushibar + Wine,60.164392237164314,24.940428630120405,Sushi Restaurant
383,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Tanssikoulu DCA,60.16728887894911,24.941998177117817,Dance Studio
384,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Emo,60.168269,24.947256,Modern European Restaurant
385,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Motivus,60.16866959650716,24.94221314546754,Gym
386,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Johanneksenpuisto,60.16183040605845,24.94373974875139,Park
387,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Nespresso Boutique,60.16836059545529,24.943036537949705,Coffee Shop
388,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Ravintola Pörssi,60.16836706249851,24.948806659225287,Restaurant
389,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Ihana Kahvila,60.169045420343416,24.949015080928802,Café
390,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Stockmann,60.16832,24.9421399,Department Store
391,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Rööperin Hopstop,60.163105,24.942217,Beer Bar
392,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Copas Y Tapas,60.1687724347035,24.949231356850287,Scandinavian Restaurant
393,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,Eat Poké HKI,60.169389,24.945102,Poke Place
394,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,GLO Hotel Kluuvi,60.16867529539493,24.947322156320652,Hotel
395,KAARTINKAUPUNKI,60.16521379999999,24.947222500000002,The Wintergarden Bar,60.166916064548694,24.94087433146888,Hotel Bar
396,LÄNSISATAMA,60.159554500000006,24.914646824067898,Be My Guest,60.157883,24.911979,Vietnamese Restaurant
397,LÄNSISATAMA,60.159554500000006,24.914646824067898,Uusi Sauna,60.15938374806183,24.918141015633644,Sauna / Steam Room
398,LÄNSISATAMA,60.159554500000006,24.914646824067898,Ruoholahdenkanava,60.161728,24.916983,Canal
399,LÄNSISATAMA,60.159554500000006,24.914646824067898,Skøgul,60.158892108202785,24.91563254764492,Scandinavian Restaurant
400,LÄNSISATAMA,60.159554500000006,24.914646824067898,One Pint Pub,60.162014265266144,24.92006656021696,Beer Bar
401,LÄNSISATAMA,60.159554500000006,24.914646824067898,Clarion Hotel Helsinki,60.15967942,24.92199348,Hotel
402,LÄNSISATAMA,60.159554500000006,24.914646824067898,Huutokonttorin Kanttiini,60.15998991354004,24.92110701545937,Bar
403,LÄNSISATAMA,60.159554500000006,24.914646824067898,Motivus,60.1634310814117,24.911050824673815,Gym
404,LÄNSISATAMA,60.159554500000006,24.914646824067898,P&T Jätkäsaari,60.15978051263836,24.917100513911898,Gym
405,LÄNSISATAMA,60.159554500000006,24.914646824067898,Mount Kailash,60.158211005942725,24.921606078961105,Himalayan Restaurant
406,LÄNSISATAMA,60.159554500000006,24.914646824067898,La Sirena,60.15788625735982,24.915448637416045,Pizza Place
407,LÄNSISATAMA,60.159554500000006,24.914646824067898,HopLop,60.16349415940716,24.910589492345192,Indoor Play Area
408,LÄNSISATAMA,60.159554500000006,24.914646824067898,Malaga Bar,60.157544740047236,24.913423605194826,Bar
409,LÄNSISATAMA,60.159554500000006,24.914646824067898,Roof Top Pool & Terrace,60.15971290714174,24.92198734063277,Pool
410,LÄNSISATAMA,60.159554500000006,24.914646824067898,Fafa's,60.15962429797824,24.918647781014442,Falafel Restaurant
411,LÄNSISATAMA,60.159554500000006,24.914646824067898,Jalla Jalla,60.163284,24.916521,Middle Eastern Restaurant
412,LÄNSISATAMA,60.159554500000006,24.914646824067898,Golden Classics - Car Show & Cafe,60.15835714987697,24.92227786308226,Café
413,LÄNSISATAMA,60.159554500000006,24.914646824067898,Sky Room,60.159874218862605,24.92198607311734,Roof Deck
414,LÄNSISATAMA,60.159554500000006,24.914646824067898,Alepa,60.159665674582946,24.91904871552146,Grocery Store
415,LÄNSISATAMA,60.159554500000006,24.914646824067898,K-Market Jätkäsaari,60.16033573886221,24.919573742881816,Grocery Store
416,LÄNSISATAMA,60.159554500000006,24.914646824067898,Vessel Burger,60.155138,24.915327,Burger Joint
417,LÄNSISATAMA,60.159554500000006,24.914646824067898,Ruoholahden Palloiluhalli,60.162488951898176,24.912017360329628,Recreation Center
418,LÄNSISATAMA,60.159554500000006,24.914646824067898,Yeti Nepal,60.163212,24.91586,Himalayan Restaurant
419,LÄNSISATAMA,60.159554500000006,24.914646824067898,Bar & Restaurant Faro,60.1616349371103,24.91271258569296,Restaurant
420,LÄNSISATAMA,60.159554500000006,24.914646824067898,fazer food & co ruoholahti,60.163905259300016,24.91529358867325,Restaurant
421,LÄNSISATAMA,60.159554500000006,24.914646824067898,The Alexanders,60.163626021772636,24.91460903201126,Food Truck
422,LÄNSISATAMA,60.159554500000006,24.914646824067898,K-Citymarket,60.1634476824158,24.910949436222808,Supermarket
423,LÄNSISATAMA,60.159554500000006,24.914646824067898,Galleria Huuto,60.15719772347235,24.921704309838052,Art Gallery
424,LÄNSISATAMA,60.159554500000006,24.914646824067898,Vintage Design Outlet,60.15722336562542,24.921971350314152,Antique Shop
425,SUOMENLINNA,60.1457064,24.9888603,Suomenlinna / Sveaborg (Suomenlinna),60.14639714311618,24.988703727722168,Island
426,SUOMENLINNA,60.1457064,24.9888603,"The Great Courtyard, the tomb of Augustin Ehrensvärd",60.14413762184584,24.985220813341137,Historic Site
427,SUOMENLINNA,60.1457064,24.9888603,Samovaaribaari / Café Samovarbar,60.14578633470503,24.99163545698572,Café
428,SUOMENLINNA,60.1457064,24.9888603,Kirkkopuisto Suomenlinna,60.14719905995977,24.986441202084617,Park
429,SUOMENLINNA,60.1457064,24.9888603,Viaporin Deli & Café,60.148914,24.985474,Café
430,SUOMENLINNA,60.1457064,24.9888603,Suomenlinnan Upseerikerho,60.146943971185685,24.98882127687257,Bar
431,SUOMENLINNA,60.1457064,24.9888603,Suomenlinnan Rauniot / Suomenlinna Fortress Ruins (Suomenlinnan Rauniot),60.142081706143735,24.985099287632696,Castle
432,SUOMENLINNA,60.1457064,24.9888603,Suomenlinnan kesäteatteri,60.142757323747645,24.987639558833198,Theater
433,SUOMENLINNA,60.1457064,24.9888603,Cafe Silo,60.148309,24.985221,Café
434,SUOMENLINNA,60.1457064,24.9888603,Café Vanille,60.147987,24.985102,Café
435,SUOMENLINNA,60.1457064,24.9888603,Jääkellari,60.14603397624028,24.989347457885742,Café
436,SUOMENLINNA,60.1457064,24.9888603,Bar Valimo,60.14613721682814,24.982623054839614,Café
437,SUOMENLINNA,60.1457064,24.9888603,Pirunkirkko,60.14736901963523,24.98346285628409,Historic Site
438,SUOMENLINNA,60.1457064,24.9888603,Suomenlinnan Lelumuseo / Suomenlinna Toy Museum,60.14573465923298,24.99138655952447,History Museum
439,SUOMENLINNA,60.1457064,24.9888603,Suomenlinna Museo,60.14532427524162,24.987534794883977,History Museum
440,SUOMENLINNA,60.1457064,24.9888603,Sukellusvene Vesikko,60.14265059658693,24.989457019018317,History Museum
441,SUOMENLINNA,60.1457064,24.9888603,Suomenlinnan Panimo,60.14887023933581,24.983982787745322,Brewery
442,SUOMENLINNA,60.1457064,24.9888603,Sotamuseon Maneesi (Military Museum The Manege),60.145878019594356,24.988682729710135,History Museum
443,SUOMENLINNA,60.1457064,24.9888603,Piperin puisto,60.1420555168547,24.98561770418127,Park
444,SUOMENLINNA,60.1457064,24.9888603,Cafe Piper,60.14209355721881,24.984763974878813,Café
445,SUOMENLINNA,60.1457064,24.9888603,K-Market,60.14888034221242,24.982913430222023,Grocery Store
446,SUOMENLINNA,60.1457064,24.9888603,Suomenlinnakeskus / Visitor Centre (Suomenlinnakeskus),60.14533102593096,24.98750936860552,Tourist Information Center
447,SUOMENLINNA,60.1457064,24.9888603,Bastion Bistro,60.1483163481445,24.983336564053857,Bistro
448,SUOMENLINNA,60.1457064,24.9888603,M/S Chapman,60.14490255618172,24.987876002704063,Boat or Ferry
449,SUOMENLINNA,60.1457064,24.9888603,M/S Amiraali,60.14506019595449,24.987332968061953,Boat or Ferry
450,SUOMENLINNA,60.1457064,24.9888603,Suomenlinnan Kuivatelakka,60.145338428371886,24.984838055270878,Pier
451,SUOMENLINNA,60.1457064,24.9888603,HSL 0098 Suomenlinna (lauttaterminaali),60.149246306538075,24.983806739745148,Pier
452,ALPPIHARJU,60.189728,24.9441203,Vuoristorata,60.1885435586308,24.94124797553303,Theme Park Ride / Attraction
453,ALPPIHARJU,60.189728,24.9441203,Lenininpuisto,60.18991605810939,24.943149089813232,Park
454,ALPPIHARJU,60.189728,24.9441203,Going Greek,60.18908636964718,24.94809093431729,Greek Restaurant
455,ALPPIHARJU,60.189728,24.9441203,Linnanmäki,60.188179,24.940485,Theme Park
456,ALPPIHARJU,60.189728,24.9441203,Kingi,60.18785943534743,24.94149190165969,Theme Park Ride / Attraction
457,ALPPIHARJU,60.189728,24.9441203,Alppilan Huone,60.190893483849216,24.945555673828174,Bar
458,ALPPIHARJU,60.189728,24.9441203,BLINIt,60.18798055068321,24.94503447920253,Blini House
459,ALPPIHARJU,60.189728,24.9441203,Työväenasuntomuseo,60.18932261741499,24.945658756975504,History Museum
460,ALPPIHARJU,60.189728,24.9441203,Ryhmäteatteri,60.1865594789333,24.947820843396897,Theater
461,ALPPIHARJU,60.189728,24.9441203,Taverna Zorbas,60.18755299999999,24.948129,Greek Restaurant
462,ALPPIHARJU,60.189728,24.9441203,Alppila GYM 24,60.191236550155516,24.94398426491986,Gym
463,ALPPIHARJU,60.189728,24.9441203,Maltainen Riekko,60.1924053811237,24.945079031059336,Pub
464,ALPPIHARJU,60.189728,24.9441203,Josafatinpuisto,60.18662956779217,24.9446273917859,Park
465,ALPPIHARJU,60.189728,24.9441203,Alice Italian,60.19128343996764,24.949234100390132,Italian Restaurant
466,ALPPIHARJU,60.189728,24.9441203,Brahenpuistikon koira-aitaus,60.18976066407597,24.949050137638352,Dog Run
467,ALPPIHARJU,60.189728,24.9441203,Lounas-Kahvila Brahe,60.18818924613556,24.948155487359017,Café
468,ALPPIHARJU,60.189728,24.9441203,Ukko,60.18906092248297,24.940767539208846,Theme Park Ride / Attraction
469,ALPPIHARJU,60.189728,24.9441203,Helsingin Urheilutalo,60.18657828493083,24.947447343543246,Recreation Center
470,ALPPIHARJU,60.189728,24.9441203,Sea Life,60.18911900998317,24.939203560352325,Aquarium
471,ALPPIHARJU,60.189728,24.9441203,Alppipuisto,60.190597551534445,24.936461853442722,Park
472,ALPPIHARJU,60.189728,24.9441203,Oluthuone Konepaja,60.190898424134716,24.949296712875366,Beer Bar
